Link,Title,Price,Property ID,Area,Floor,Bedrooms,Bathrooms,Description,Latitude,Longitude,Features,Location,Status,Garages,Type
https://www.pchoicebd.com/property/fully-furnished-apartment-22/,Fully Furnished apartment,"TK  50,000",5283,2000SqFt,5,3,3.0,"5 Storied Building, Furnished  Apartment At uttara 2000 sft, 5th floor, 3 Bed With bath, Attach Toilet, 1 Common Toilet, Drawing,Dinning ,Kitchen With Servant Room & Servant Toilet  Balcony, 1 Car Parking,24 Hours Security, Generator Back Up, Garden On the Roof.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Fire Extinguisher', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Swimming Pool', 'Tiled Floors']",Uttara,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/exclusive-duplex-furnished-apartment/,Exclusive Duplex Furnished Apartment,"TK  950,000",5273,11000SqFt,4,6,7.0,"13 Storied Building, Brand New Duplex  Apartment At North gulshan 11000 sft, 4th & 5th floor, 6 Bed With Cabinet, Attach Toilet, 2 Common Toilet,Exclusive Drawing Space With Dinning & Living Space,Kitchen With Servant Room & Servant Toilet 3 Balcony, 2 Side Open, 4 Car Parking,24 Hours Security Generator Back Up,Home Theater, Garden On the Roof,",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Single Unit', 'Tiled Floors', 'Washing Matchine']",Gulshan 2,For Rent,4,Full Furnished
https://www.pchoicebd.com/property/duplex-furnished-apartment/,Duplex Furnished apartment,"TK  45,000",4991,3500SqFt,,4,5.0,"2 storied building pinkcity Basundhara 5 katha land fully furnished independent house, 3500 sft, 4 bed, nice garden,2 car parking, Rent-45,000, 3month advance.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'Child Playground', 'Concealed Phone', 'Fire Hose', 'Fire Place', 'Geyser', 'Intercom', 'Security Guard', 'Tiled Floors']",Bashundhara R/A,For Rent,2,Independent House-Villa
https://www.pchoicebd.com/property/exclusive-new-commercial-space/,Exclusive New commercial space,"TK  100,000",4924,2160SqFt,"6, 11, 12",3,3.0,"14 -sroried exclusive office complex
Approx. 2160 sft floor area in each typical floor, 6th, 11 th and 12th floor available
With 01 levels of basement floors with
Each floor 1 car parking
CENTRAL AIR CONDITIONING SYSTEM
CONVEYING SYSTEM (ELEVATORS)
FIRE SAFETY AND PROTECTION SYSTEM",latitude_placeholder,longitude_placeholder,"['CCTV', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Place', 'Garden', 'Generator', 'Lift', 'Security Guard', 'Tiled Floors']",Uttara,For Rent,1,Apartment for Office
https://www.pchoicebd.com/property/exclusive-commercial-space-9/,Exclusive commercial space,TK  90,4898,6000SqFt,"4th,5th",3,2.0,"6 -sroried exclusive office complex
Approx. 6000 sft floor area in each typical floor, 4th – 5th floor available ,
With 01 levels of basement floors with
Each floor 2 car parking,Location uttara
CENTRAL AIR CONDITIONING SYSTEM
CONVEYING SYSTEM (ELEVATORS)
FIRE SAFETY AND PROTECTION SYSTEM",latitude_placeholder,longitude_placeholder,"['Balcony', 'Commercial Permission', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Lift', 'Security Guard', 'Tiled Floors']",Uttara,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/apartment-for-rent-6/,Nice Full Furnished Apartment for rent,"TK  120,000",4889,2200SqFt,1,3,3.0,"Location : Gulshan 2
2200 Sq.Ft floor space, ,1ST floor , 3 Beds, Dining Space,Drawing Space , Living Space, 2 Attached Bath, 1 Common Bath, 1 Kitchen , 3 Belconys , 2 Lift Available , Generator Available , 1 Car parking",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'Child Playground', 'Concealed Phone', 'Fire Extinguisher', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,1,Full Furnished
https://www.pchoicebd.com/property/office-restaurant-commercial-space/,"Office , Restaurant commercial space",TK  70,4887,12000SqFt,3th,4,4.0,"8 -sroried exclusive office complex
Approx. 12000 sft floor area in each typical floor, 4th – 5th th floor available ,CENTRAL AIR CONDITIONING SYSTEM
FIRE SAFETY AND PROTECTION SYSTEM
Electrical Backbone",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'CCTV', 'Commercial Permission', 'Concealed Phone', 'Emergency Exit', 'Fire Exit', 'Generator', 'Geyser', 'Lift', 'Security Guard']",Uttara,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/exclusive-fully-building-office-each-space/,Fully Building office complex,TK  75,4872,1850SqFt,1st -8th,3,3.0,"8 -sroried exclusive office complex
Approx. 1850 sft floor area in each typical floor, 1st floor to 8th floor available , Total 14800 sft open space
Each floor 1 car parking,
CENTRAL AIR CONDITIONING SYSTEM
CONVEYING SYSTEM (ELEVATORS)
FIRE SAFETY AND PROTECTION SYSTEM
Electrical Backbone",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'CCTV', 'Commercial Permission', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Generator', 'GYM Room', 'Lift', 'Security Guard', 'Tiled Floors']",Uttara,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/office-come-residence-apartment/,Office Come Residence Apartment,"TK  90,000",4834,3000SqFt,,4,4.0,"Location : Gulshan -1
3000 Sq.Ft floor space, Exclusive Office Come Residence Apartment  , 4th Floor, 4 beds , A Big Open Space Work Station , Drawing Room ,Living Room
 4 Bath, 4 Belconys , Lift Available, Generator Available , 1 Car parking",latitude_placeholder,longitude_placeholder,"['CCTV', 'Commercial Permission', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Place', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Swimming Pool']",Gulshan 1,For Rent,1,Apartment for Office
https://www.pchoicebd.com/property/exclusive-brand-new-apartment-2/,Exclusive Brand New Apartment,"TK  140,000",4817,2150SqFt,,3,3.0,"Location : Gulshan
 Luxury Brand New Apartment ,2400 Sq.Ft 8th Floor Available , 3 Beds, Dining Space,Drawing Space ,  Living Space, 2 Attached Bath, 1 Common Bath, 1 Kitchen , 3 Belconys , 2 Lift  , Generator  , 1 Car parking
For Details Us …..",latitude_placeholder,longitude_placeholder,"['CCTV', 'Community Room', 'Emergency Exit', 'Fire Exit', 'Fire Place', 'Garden', 'Generator', 'Geyser', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 1,For Rent,1,Residential Apartment
https://www.pchoicebd.com/property/large-apartment/,Large apartment,"TK  250,000",4803,4400SqFt,4,5,5.0,"Location : Gulshan north
4400 Sq.Ft floor space, Bright Large Apartment ,4th Floor, 3 Beds, Dining Space, Drawing Space , Living Space, 2 Attached Bath, 1 Common Bath, 1 Kitchen , 4 Belconys , 2 Lift Available , Generator Available , 2 Car parking",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,2,Un furnished
https://www.pchoicebd.com/property/bright-apartment-6/,Bright apartment,"TK  200,000",4765,3150SqFt,,4,5.0,Bright apartment  3rd 4 bed single unit 3150 sqft 2 parking full back up.,latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Single Unit', 'Tiled Floors']",Baridhara Diplomatic Zone,For Rent,2,Un furnished
https://www.pchoicebd.com/property/commercial-space-office-shop-restaurant/,"commercial space office , Shop , restaurant",TK  105,4698,3800SqFt,,3,3.0,"8 -storied exclusive office complex
Approx. 3800 sq ft floor area in each typical floor, 1st , 6th floor available
Generator Fully Back up  , lift Available  ,Each floor 1 car parking",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Commercial Permission', 'Community Room', 'Concealed Phone', 'Emergency Exit', 'Fire Exit', 'Floor Type', 'Garden', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Wi-Fi connectivity']",Banani,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/exclusive-commercial-space-7/,Exclusive Commercial Space,TK  150,4691,3200SqFt,,3,3.0,"12-sroried exclusive office complex
Approx. 3200/1600 sft floor area in each typical floor, 1st – 9th floor available ,
With 01 levels of basement floors with
Each floor 1 car parking,Location banani
Lift , Generator Available ,
CONVEYING SYSTEM (ELEVATORS)
FIRE SAFETY AND PROTECTION SYSTEM
Electrical Backbone",latitude_placeholder,longitude_placeholder,"['CCTV', 'Commercial Permission', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Gard Room', 'Generator', 'Geyser', 'Lift', 'Security Guard', 'Tiled Floors', 'Wi-Fi connectivity']",Banani,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/exclusive-bright-commercial-space-2/,Exclusive Bright Commercial Space,"TK  100,000",4683,1750SqFt,,3,3.0,"15-sroried exclusive office complex
Approx. 1750 sft floor area in each typical floor, 6th , 8th floor available ,
With 01 levels of basement floors with
Each floor 1 car parking
Lift , Generator Available office hour
FIRE SAFETY AND PROTECTION SYSTEM
Electrical Backbone",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'CCTV', 'Commercial Permission', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Garden', 'Generator', 'Lift', 'Security Guard', 'Water Sprinkler']",Banani,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/top-floor-commercial-office-space/,Top Floor Commercial Office Space,"TK  100,000",4649,1850SqFt,"13-B,A-5,B-2",4,4.0,"Brand new 18 -Storied exclusive office complex, Full Commercial Building 1818 sft,  , floor Available , open space only 17th Floor , Another Floor 3 Office Rooms , Work Station Space , Bath room , Conference Space, Two Lift, One Car Parking.
Prime Location Banani",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Commercial Permission', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Security Guard', 'Wi-Fi connectivity']",Banani,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/apartment-for-rent/,Luxury Bright Apartment,"TK  160,000",4637,3300SqFt,2,3,4.0,Bright Apartment 3 bed with drawing dining living space  2nd floor 3300 sqft rent including service charge 160000 tk.,latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Driver Room', 'Fire Exit', 'Fire Place', 'GYM Room', 'Security Guard', 'Smoke Detector']",Gulshan 2,For Rent,1,Un furnished
https://www.pchoicebd.com/property/bright-large-commercial-space-2/,Bright Large Commercial Space,TK  130,4630,7400SqFt,"3rd , 6th & 14th",3,3.0,"14-sroried exclusive office complex
Approx. 7400 sft floor area in each typical floor, 3rd , 6th & 14th floor available ,
With 02 levels of basement floors with
Each floor 2 car parking,Location banani
CENTRAL AIR CONDITIONING SYSTEM
CONVEYING SYSTEM (ELEVATORS)
FIRE SAFETY AND PROTECTION SYSTEM
Electrical Backbone",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'CCTV', 'Central Cooling', 'Commercial Permission', 'Community Room', 'Concealed Phone', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Banani,For Rent,2,Commercial Space
https://www.pchoicebd.com/property/exclusive-commercial-space-5/,Exclusive Commercial Space,TK  110,4606,6000SqFt,2,3,3.0,"14 -Sroried exclusive office complex
Approx. 3000 sft floor area ,  3rd & 5th Floor Available
Community hall room ,
With 01 levels of basement floors with
Each floor 2 car parking , Location banani
CENTRAL AIR CONDITIONING SYSTEM
CONVEYING SYSTEM (ELEVATORS)
FIRE SAFETY AND PROTECTION SYSTEM
Electrical Backbone",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Commercial Permission', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Intercom', 'Lawn', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors', 'Water Sprinkler', 'Wi-Fi connectivity']",Banani,For Rent,4,Commercial Space
https://www.pchoicebd.com/property/exclusive-laxury-apartment/,Exclusive Luxury Apartment,"TK  350,000",4597,3500SqFt,,3,4.0,"3500 Sq.Ft floor space,  6TH  Floor , Exclusive Laxury  Apartment ,  3 Beds,  Dining Space, Drawing Space , Living Space ,  2 Attached Bath , 1 Common Bath,  3 Verandha ,  Lift Available, Generator full back up , 2 Car parking.",latitude_placeholder,longitude_placeholder,"['Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Tiled Floors']",Baridhara Diplomatic Zone,For Rent,2,Un furnished
https://www.pchoicebd.com/property/exclusive-commercial-space-3/,Exclusive full furnished commercial space,TK  180,4521,7454SqFt,6th,3,2.0,"13 -Storied exclusive office complex, Full Commercial Building, Full Furnished, 7454 sft, 6th floor Available Bath room , Conference Space, 4 Lift, 100% Generator backup with CA, 2 Car Parking.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'CCTV', 'Commercial Permission', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors']",Uttara,For Rent,2,Commercial Space
https://www.pchoicebd.com/property/commercial-space-4/,Commercial space,TK  90,4400,3318SqFt,,3,3.0,"21th Storied building , 3318 sft , 10th , 13th & 15th floor Available , Fully open space , Two Lift , Generator
Restaurant / Bank / Multinational office available for rent",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'CCTV', 'Commercial Permission', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors', 'Wi-Fi connectivity']",Banani,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/exclusive-laxury-commercial-space/,Exclusive Laxury Commercial Space,TK  140,4385,8200SqFt,13th,3,3.0,"14 th Storied building ,Exclusive Brand New Fully Glass Building , Each floor 8200 sft , 13th floor Available , Fully open space , Lift , Full Generator Backup, Each floor 4 Car parking
First floor- 6000 sft (Appx.) 2nd floor 4200 sft
Rent 1st Floor : Tk. 300 per sft
2nd Floor : Tk. 140 per sft
13th Floor : Tk. 140 per sft
Bank / Office / Multinational office available for rent",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'CCTV', 'Central Cooling', 'Commercial Permission', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Gard Room', 'Garden', 'Generator', 'Geyser', 'GYM Room', 'Home Theater', 'Hot Water', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Smoke Detector', 'Tiled Floors', 'Water Sprinkler', 'Wi-Fi connectivity']",Gulshan 1,For Rent,4,Commercial Space
https://www.pchoicebd.com/property/exclusive-commercial-space-2/,Exclusive Commercial Space,TK  150,4371,10500SqFt,4th & 5 th,3,4.0,"14th Storied building , 10500 sft Per Floor , 4th & 5th floor Available , Fully open space , Two Lift , Full Generator Backup, 6 Car parking
/ Bank / Office / Multinational office available for rent",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'CCTV', 'Commercial Permission', 'Concealed Phone', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Place', 'Floor Type', 'Generator', 'Intercom', 'Lift', 'Roof Top Garden', 'Security Guard', 'Smoke Detector', 'Tiled Floors']",Gulshan 2,For Rent,6,Commercial Space
https://www.pchoicebd.com/property/exclusive-commercial-space/,Exclusive Commercial Space,TK  165,4361,6000SqFt,"9th ,10th",3,4.0,"24 th Storied building , 6000 sft , 9 th 10th floor Available , Fully open space , Two Lift , Fully  Generator Backup 4 Car parking
 / Bank / Office / Multinational office available for rent",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'CCTV', 'Commercial Permission', 'Concealed Phone', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Floor Type', 'Generator', 'Lift', 'Security Guard', 'Tiled Floors', 'Water Sprinkler', 'Wi-Fi connectivity']",Banani,For Rent,4,Commercial Space
https://www.pchoicebd.com/property/exclusive-brand-new-commercial-space/,Exclusive Brand New Commercial Space,TK  100,4349,7500SqFt,"1st,2nd , 4th ,",3,3.0,"25th Storied building , 7500 sft , 3th , 4th ,7th , 18th , 19th floor Available Fully open space , Two Lift , Full Generator Backup, Two Car parking
Restaurant / Bank / Resturant/ Multinational office available for rent
Nice Apartment",latitude_placeholder,longitude_placeholder,"['CCTV', 'Commercial Permission', 'Community Room', 'Concealed Phone', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Hose', 'Fire Place', 'Floor Type', 'Generator', 'Intercom', 'Lift', 'Security Guard', 'Tiled Floors', 'Water Sprinkler', 'Wi-Fi connectivity']",Banani,For Rent,2,Commercial Space
https://www.pchoicebd.com/property/bright-apartment-3/,Bright Apartment,"TK  70,000",4139,2400SqFt,4,3,3.0,Exclusive apartment 3 bed with luxury drawing dining living space 1 parking 24/7 Generator back up,latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Child Playground', 'Concealed Phone', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Generator', 'Geyser', 'Intercom', 'Lawn', 'Roof Top Garden', 'Security Guard', 'Smoke Detector', 'Tiled Floors']",Gulshan 2,For Rent,1,Residential Apartment
https://www.pchoicebd.com/property/two-storied-independent-house-2/,Two storied independent house,"TK  550,000",4035,6000SqFt,,5,5.0,"Two Storied Independent house , East view Semi Furnished flat, 6000 sft, all space air Condition , 5 bed room, 5 bath room,  Drawing, Dinning & Living Space, full Generator backup, 3 Car Parking,  Roof top BBQ area.
Prime Location : Gulshan North.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'Central Heating', 'Driver Room', 'Gard Room', 'Garden', 'Geyser', 'Intercom', 'Laundry Room', 'Security Guard', 'Tiled Floors']",Gulshan 2,For Rent,3,Independent House-Villa
https://www.pchoicebd.com/property/luxury-triplex-apartment-for-rent/,Luxury Triplex apartment for rent,"TK  450,000",4024,6000SqFt,,4,4.0,"Exclusive Lake view Triplex apartment 2nd 3rd ; 4th floor, 4 Bed, Exclusive Garden Lake View, 4 car Parking, Full Generator  Back Up,",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Child Playground', 'Driver Room', 'Fire Exit', 'Fire Extinguisher', 'Garden', 'Generator', 'Geyser', 'Intercom', 'Lift', 'Roof Top Garden', 'Tiled Floors']",Gulshan 2,For Rent,4,Residential Apartment
https://www.pchoicebd.com/property/commercial-space-for-rent/,Commercial space For Rent,"TK  340,000",3829,2905SqFt,,4,4.0,3000 sqft fully open space 4th floor central ac 2 lift stand by 100% power Back up. 24/7 Security service,latitude_placeholder,longitude_placeholder,[],Banani,For Rent,2,Commercial Space
https://www.pchoicebd.com/property/exclusive-office-complex/,Exclusive office complex,TK  180,3782,11000SqFt,,3,3.0,"12-Sroried Exclusive office complex Approx. 11000 sft floor area in each typical floor With 02 levels of basement floors each floor 06 car parking,
Location Avenue . Available floor 2nd , 3rd , 4th & 5th floor,
The building shall be facilitated with 4 (four ) elevators with a capacity to carry 15 persons minimum by each elevator a time with access control features.
Electrical Backbone
The systems to be included in the electrical systems design as follow:
High voletage reticulation & power substation
Power distribution system
Emergency power generation plant IPM
Lighting system
Lightning protection & grounding system
FIRE SAFETY AND PROTECTION SYSTEM",latitude_placeholder,longitude_placeholder,"['BBQ area', 'CCTV', 'Central Cooling', 'Commercial Permission', 'Driver Room', 'Dual Sinks', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Fire Place', 'Gard Room', 'Garden', 'Generator', 'Home Theater', 'Intercom', 'Lift', 'Security Guard', 'Smoke Detector', 'Tiled Floors', 'Water Sprinkler']",Tejgaon,For Rent,6,Commercial Space
https://www.pchoicebd.com/property/first-floor-bank-multinational-office/,"First floor Bank ,multinational office",TK  175,6000SqFt,6000SqFt,,3,3.0,"13- Storied new  Office Complex , 6000 sft open space, 1st  floor , Lift, 100% Generator Backup, 4 Car parking .",latitude_placeholder,longitude_placeholder,"['CCTV', 'Community Room', 'Fire Exit', 'Fire Place', 'Garden', 'Intercom', 'Lift']",Banani,For Rent,4,Commercial Space
https://www.pchoicebd.com/property/two-storied-building/,Two storied Building,"TK  400,000",4,3000SqFt,,4,5.0,Bright and luxury independent house 13 katha land,latitude_placeholder,longitude_placeholder,[],Banani,For Rent,3,Independent House-Villa
https://www.pchoicebd.com/property/commercial-space/,commercial space,"TK  300,000",3000SqFt3000,3000SqFt3000,,4,5.0,Exclusive open commercial space. 8th floor 24/7 Security service and generetor back up,latitude_placeholder,longitude_placeholder,"['CCTV', 'Central Cooling', 'Community Room', 'Concealed Phone', 'Fire Exit', 'Fire Place', 'Generator', 'Intercom', 'Lift']",Banani,For Rent,2,Commercial Space
https://www.pchoicebd.com/property/exclusive-office-apartment-for-rent-banani/,Exclusive Office Apartment For Rent Banani,"TK  70,000",2300SqFt,2300SqFt,,3,3.0,"Very Nice Office Apartment For Rent At Banani. 2300 sft, 4th floor, 3 Bed With Bath, Very Nice Work Station, Nice Conference Space, Nice Kitchen, 24 Hours Security & Generator Back Up.",latitude_placeholder,longitude_placeholder,"['Generator', 'Geyser', 'Intercom', 'Lift']",Banani,For Rent,1,Un furnished
https://www.pchoicebd.com/property/nice-independent-house/,Nice Independent House,"TK  150,000",3500SqFt,3500SqFt,,4,3.0,"Luxurious Independent House For Rent At Gulshan-1. 10 Katha Land, 3500 sft, 4 Bed, Open Space Work Station, 3 Bath, kitchen, Extra Gard Room, 5 Car Parking.",latitude_placeholder,longitude_placeholder,"['CCTV', 'Garden']",,For Rent,5,Commercial Space
https://www.pchoicebd.com/property/exclusive-furnished-apartment-2/,Exclusive Furnished Apartment,"TK  100,000",3000SqFt,3000SqFt,,3,3.0,"Luxurious Interior Decoration Fully Furnished Apartment. 3 Bed with Bath, Exclusive Interior Decoration Drawing,Dinning & Living Space, Beautiful Balcony, Nice Interior Decoration Kitchen. 24 Hours Security & Full Load Generator Back Up.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'CCTV', 'Fire Place', 'Geyser', 'Intercom', 'Lift']",,For Rent,2,Residential Apartment
https://www.pchoicebd.com/property/bright-furnished-apartment/,Bright Furnished Apartment,"TK  90,000",3,5500SqFt,,3,3.0,"Three bedrooms (with cabinet), one dining room, one for sitting, one drawing room, kitchen area (with cabinet), three bathrooms, servant quarter, one storeroom, one car parking space (Garage).
2. Two Balconies
3. 100% safety and security.
4. Two Elevators and intercom facilities.",latitude_placeholder,longitude_placeholder,[],Banani,For Rent,1,Residential Apartment
https://www.pchoicebd.com/property/fully-furnished-apartment-2/,Fully Furnished apartment,"TK  65,000",2,2200SqFt,,2,2.0,"Two bedrooms (with cabinet), one dining room, one for sitting, one drawing room, kitchen area (with cabinet), three bathrooms, servant quarter, one storeroom, one car parking space (Garage).
2. Two Balconies
3. 100% safety and security.
4. Two Elevators and intercom facilities.",latitude_placeholder,longitude_placeholder,[],Banani,For Rent,1,Residential Apartment
https://www.pchoicebd.com/property/fully-furnished-apartment/,Fully Furnished Apartment,"TK  85,000",Test #PID-101,12132300,,3,3.0,"Three bedrooms (with cabinet), one dining room, one for sitting, one drawing room, kitchen area (with cabinet), three bathrooms, servant quarter, one storeroom, one car parking space (Garage).
2. Two Balconies
3. 100% safety and security.
4. Two Elevators and intercom facilities.
5. Nonstop supply of water, gas and electricity",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'CCTV', 'Child Playground', 'Concealed Phone', 'Fire Exit', 'Fire Place', 'Garden', 'Generator', 'Geyser', 'GYM Room', 'Home Theater', 'Intercom', 'Laundry Room', 'Lawn', 'Lift', 'Swimming Pool']",Banani,For Rent,1,Residential Apartment
https://www.pchoicebd.com/property/exclusive-furnished-apartment/,Exclusive Furnished Apartment,"TK  110,000",01944400002SqFt,01944400002SqFt,,3,3.0,"Luxurious Fully Furnished Apartment For Rent At Gulshan-1. 2000 sft, 3 bed with 2 attach bath, 1 common bath, very nice drawing, dinning & living apace, nice kitchen, 1 car parking, 24 hours security & generator back up.",latitude_placeholder,longitude_placeholder,"['Dual Sinks', 'Fire Place']",,For Rent,1,Commercial Space
https://www.pchoicebd.com/property/land-with-building-for-sale-2/,Land with Building For Sale,"TK  650,000,000",12306,3600SqFt,,3,4.0,"6 stored house with  on 9.42 khata land
good location Residential area Gulshan-2, Dhaka",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Driver Room', 'Fire Hose', 'Garden', 'Generator', 'Geyser', 'Lift', 'Security Guard']",Gulshan 2,For Sale,2,Land/Plot
https://www.pchoicebd.com/property/excellent-brand-new-semi-furnished-apartment-for-sale/,Excellent Brand new flat for sale at Gulshan 2,"TK  95,000,000",12297,4450SqFt,2nd Floor,4,4.0,"Excellent Brand new Apartment for sale
2nd floor
4450sft
4 Bed
4 Bath
Drawing
Dining
Living
1 parking
2 Lift
 GYM
Swimming Pool
Garden
Full Generator Back up
Location Gulshan -2.",latitude_placeholder,longitude_placeholder,"['Air-Condition', 'Balcony', 'BBQ area', 'CCTV', 'Community Room', 'Driver Room', 'Emergency Exit', 'Fire Exit', 'Fire Extinguisher', 'Fire Hose', 'Gard Room', 'Generator', 'Geyser', 'GYM Room', 'Intercom', 'Lift', 'Marble Floors', 'Roof Top Garden', 'Swimming Pool']",Gulshan 2,For Sale,1,Residential Apartment
https://www.pchoicebd.com/property/land-with-building-for-sale/,Land With Building For Sale,"TK  130,000,000",12259,5 KathaSqFt,,4,4.0,"3 storey house with 5 storey foundation on 5 khata land
good location Residential area Uttara sector 5",latitude_placeholder,longitude_placeholder,"['Balcony', 'CCTV', 'Community Room', 'Driver Room', 'Floor Type', 'Gard Room', 'Generator', 'Lift', 'Security Guard', 'Tiled Floors']",Uttara,For Sale,2,Land/Plot
